ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-O12-034;DSTR;TC;TC1;0.9;0.3;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SEC ASH ST & W BROADWAY;31A14;COVAV;;;;__FJ8UQ2;Active;;N;IN_SERVICE;No;2009-11-10T02:09:42-07:00;covDBimport;SDE 834766;27748;27748;"{""coordinates"": [-123.11739143786359, 49.2631150281088], ""type"": ""Point""}";Fairview
WH-L19-003;DSTR;Mueller;CENTURION;1.2;2.0;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC MARGUERITE ST & W 41ST AV;62A07;COVAV;;;1999-01-01;__FJ8WG2;Active;;N;IN_SERVICE;Yes;2009-11-10T02:09:48-07:00;covDBimport;SDE 834766;27752;27752;"{""coordinates"": [-123.14460942703336, 49.23428552150098], ""type"": ""Point""}";Kerrisdale
WH-W16-005;DSTR;TC;C71P;1.2;4.9;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SWC RUPERT ST & E 27TH AV;39C19;COVAV;;;2003-01-01;__FJ8WZR;Active;;N;IN_SERVICE;Yes;2009-11-10T02:09:51-07:00;covDBimport;SDE 834766;27755;27755;"{""coordinates"": [-123.03401308862448, 49.246160986907164], ""type"": ""Point""}";Renfrew-Collingwood
WH-M21-011;DSTR;TC;TC1;1.5;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 52ND AV & CARTIER ST;71D01;COVAV;;;1945-01-01;__FJ8V9M;Active;;N;IN_SERVICE;No;2009-11-10T02:09:56-07:00;covDBimport;SDE 834766;27759;27759;"{""coordinates"": [-123.13740090870347, 49.22411916835285], ""type"": ""Point""}";Oakridge
WH-L24-016;DSTR;AVK;2780;14.0;0.9;;;Blue;Yes;;;;NS W 75TH AV & TIDEWATER PLACE;88D10;COVAV;;;1983-01-01;__FJ8TTZ;Active;;N;IN_SERVICE;Yes;2009-11-10T02:09:00-07:00;covDBimport;PIY88;27760;27760;"{""coordinates"": [-123.15467250516846, 49.210696047167424], ""type"": ""Point""}";Kerrisdale
WH-J11-026;DSTR;Mueller;CENTURION;77.7;1.0;W-WEST;W-WEST;Blue;Yes;;;NS 3000;POINT GREY ROAD;23B01;COVAV;;;1962-01-01;__FJEAVX;Active;;N;IN_SERVICE;Yes;2009-11-10T02:09:00-07:00;covDBimport;WAS17;27761;27761;"{""coordinates"": [-123.17213976094193, 49.27117115177574], ""type"": ""Point""}";Kitsilano
WH-P19-013;DSTR;Clow;BrigadierM;2.7;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC ONTARIO ST & ONTARIO PLACE;60D23;COVAV;;;;__FJ8UF8;Active;new hydrant but asset not updated;N;IN_SERVICE;Yes;2009-11-10T02:11:00-07:00;covDBimport;SDE 834766;27768;27768;"{""coordinates"": [-123.10554053838544, 49.23273117251394], ""type"": ""Point""}";Sunset
WH-R17-005;DSTR;TC;TC1;1.5;0.6;E-EAST;E-EAST;Blue;Yes;;;;SEC DURWARD AV & PRINCE ALBERT ST;51C40;COVAV;;;1997-01-01;__FJ8WZT;Active;;N;IN_SERVICE;No;2009-11-10T02:11:00-07:00;covDBimport;SDE 834766;27770;27770;"{""coordinates"": [-123.08779823747189, 49.24076574110004], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-O12-029;DSTR;AVK;2780;4.2;0.7;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC YUKON ST & W 8TH AV;31A24;COVAV;;;2008-04-07;__FJ8UJV;Active;;N;IN_SERVICE;Yes;2009-11-10T02:11:13-07:00;covDBimport;SDE 834766;27774;27774;"{""coordinates"": [-123.112739124257, 49.263785774324056], ""type"": ""Point""}";Mount Pleasant
WH-O13-007;DSTR;Mueller;CENTURION;0.0;2.1;;;Blue;Yes;;;;SEC W 11TH AV & YUKON ST;31B07;COVAV;;;1997-01-01;__FJ8X06;Active;;N;IN_SERVICE;Yes;2009-11-10T02:11:19-07:00;covDBimport;SDE 834766;27779;27779;"{""coordinates"": [-123.11275411421191, 49.26121954379292], ""type"": ""Point""}";Mount Pleasant
WH-P11-010;DSTR;Mueller;SupCent250;4.3;10.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC QUEBEC ST & E 2ND AV;21D30;COVAV;;;1964-01-01;__FJ8ULY;Active;;N;IN_SERVICE;Yes;2009-11-10T02:11:20-07:00;covDBimport;RIH83;27780;27780;"{""coordinates"": [-123.10250309742182, 49.26900179429426], ""type"": ""Point""}";Mount Pleasant
WH-H19-014;DSTR;Clow;BrigadierM;7.6;1.1;N-NORTH;N-NORTH;Blue;Yes;;;WS 4100;ALISH DRIVE;67C07;Musqueam LH;;;1966-01-01;__FJ8TN3;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:00-07:00;covDBimport;ENYAMW;27782;27782;"{""coordinates"": [-123.19848646033546, 49.23353931761875], ""type"": ""Point""}";Dunbar-Southlands
WH-T08-010;DSTR;TC;C71P;2.7;4.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC SEMLIN DRIVE & FRANKLIN S;10D22;COVAV;;;;__FJE54R;Active;;Y;IN_SERVICE;Yes;2009-11-10T02:10:05-07:00;covDBimport;SDE 834766;27784;27784;"{""coordinates"": [-123.06373879977785, 49.28200155744775], ""type"": ""Point""}";Grandview-Woodland
WH-S11-031;DSTR;TC;C71P;2.1;0.5;S-SOUTH;S-SOUTH;Red;Yes;;;;SWC SALSBURY DRIVE & KITCHENER ST;19B22;COVAV;;;2000-01-01;__FJ8TBK;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:00-07:00;covDBimport;SDE 834766;27786;27786;"{""coordinates"": [-123.06775986908613, 49.27200684374205], ""type"": ""Point""}";Grandview-Woodland
WH-N10-015;DSTR;AVK;2780;5.2;4.3;W-WEST;W-WEST;Blue;Yes;;;;SWC DAVIE ST & RICHARDS ST;06D22;COVAV;;;;__FJFKA6;Active;Replacement Date: 8/19/2010;N;IN_SERVICE;Yes;2009-11-10T02:10:00-07:00;covDBimport;PIY88;27792;27792;"{""coordinates"": [-123.12446870488444, 49.27592204425776], ""type"": ""Point""}";Downtown
WH-S20-013;DSTR;TC;TC1;3.7;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ARGYLE ST & E 45TH AV;58B10;COVAV;;;1964-01-01;__FJ8T52;Active;;N;IN_SERVICE;No;2009-11-10T02:10:15-07:00;covDBimport;SDE 834766;27793;27793;"{""coordinates"": [-123.0715037211318, 49.22891114366808], ""type"": ""Point""}";Victoria-Fraserview
WH-I21-006;DSTR;Mueller;CENTURION;0.3;0.3;N-NORTH;N-NORTH;Blue;Yes;;;;NEC BLENHEIM ST & W 51ST AV;69A08;COVAV;;;1991-01-01;__FJ8WRS;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:16-07:00;covDBimport;SDE 834766;27795;27795;"{""coordinates"": [-123.17868931481507, 49.225556973448235], ""type"": ""Point""}";Kerrisdale
WH-T20-025;DSTR;Clow;BrigadierM;3.7;1.3;W-WEST;W-WEST;Red;Yes;;;;NWC E 47TH AV & GLADSTONE S;58D10;COVAV;;;1929-01-01;__FJ8T5S;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:00-07:00;covDBimport;SDE 834766;27796;27796;"{""coordinates"": [-123.06247859608393, 49.227703024854854], ""type"": ""Point""}";Victoria-Fraserview
WH-P22-008;DSTR;Mueller;SupCent250;0.0;2.3;;;Yellow;Yes;;;;NEC E 55TH AV & QUEBEC ST;72D06;COVAV;;;1943-01-01;__FJ8UDT;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:18-07:00;covDBimport;ENYAMW;27799;27799;"{""coordinates"": [-123.10382058897783, 49.22024197948086], ""type"": ""Point""}";Sunset
WH-T17-031;DSTR;TC;TC1;3.7;3.4;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SEC GLADSTONE ST & E 32ND AV;53C18;COVAV;;;1958-01-01;__FJ8TER;Active;;N;IN_SERVICE;No;2009-11-10T02:10:21-07:00;covDBimport;SDE 834766;27800;27800;"{""coordinates"": [-123.06271118601195, 49.24138106695823], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-T22-006;DSTR;TC;TC1;3.7;0.9;W-WEST;W-WEST;Red;Yes;;;Eend 2400;53RD AV;75A07;COVAV;;;1957-01-01;__FJ8T3Y;Active;;N;IN_SERVICE;No;2009-11-10T02:10:24-07:00;covDBimport;SDE 834766;27804;27804;"{""coordinates"": [-123.05660470296661, 49.22146966189679], ""type"": ""Point""}";Victoria-Fraserview
WH-L11-017;DSTR;TC;TC1;3.7;4.0;E-;E-;Blue;Yes;;;;SWC ARBUTUS ST & W 3RD AV;29C04;COVAV;;;1988-01-01;__FJ8X1M;Active;;N;IN_SERVICE;No;2009-11-10T02:10:28-07:00;covDBimport;SDE 834766;27808;27808;"{""coordinates"": [-123.15284245692189, 49.26889127303957], ""type"": ""Point""}";Kitsilano
WH-T11-016;DSTR;TC;TC1;0.9;0.9;E-EAST;E-EAST;Yellow;Yes;;;;SEC GRAVELEY ST & TEMPLETON DRIVE;19D27;COVAV;;;1965-01-01;__FJ8TGO;Active;;N;IN_SERVICE;No;2009-11-10T02:10:29-07:00;covDBimport;SDE 834766;27810;27810;"{""coordinates"": [-123.05978594030958, 49.27035024647503], ""type"": ""Point""}";Grandview-Woodland
WH-K12-011;DSTR;TC;TC1;1.8;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC W 6TH AV & LARCH ST;29A18;COVAV;;;1987-01-01;__FJ8TTJ;Active;;N;IN_SERVICE;No;2009-11-10T02:10:32-07:00;covDBimport;SDE 834766;27811;27811;"{""coordinates"": [-123.162473356007, 49.26652216231443], ""type"": ""Point""}";Kitsilano
WH-T18-005;DSTR;TC;TC1;3.4;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC BEATRICE ST & E 33RD AV;53C11;COVAV;;;1958-01-01;__FJ8TD5;Active;;N;IN_SERVICE;No;2009-11-10T02:10:34-07:00;covDBimport;SDE 834766;27814;27814;"{""coordinates"": [-123.06649707837384, 49.24021557742435], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-P17-009;DSTR;TC;TC1;3.4;0.9;N-NORTH;N-NORTH;Yellow;Yes;;;;NWC JAMES ST & E 29TH AV;51A27;COVAV;;;1984-01-01;__FJ8UG9;Active;;N;IN_SERVICE;No;2009-11-10T02:10:36-07:00;covDBimport;SDE 834766;27816;27816;"{""coordinates"": [-123.10399863009229, 49.24464135761323], ""type"": ""Point""}";Riley Park
WH-O14-007;DSTR;Mueller;CENTURION;1.5;2.1;N-NORTH;N-NORTH;Blue;Yes;;;;NWC HEATHER ST & W 17TH AV;42A09;COVAV;;;1998-01-01;__FJ8WVU;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:41-07:00;covDBimport;WAS17;27819;27819;"{""coordinates"": [-123.1202285801459, 49.25620918438191], ""type"": ""Point""}";South Cambie
WH-K14-007;DSTR;Mueller;SupCent250;3.0;0.9;W-WEST;W-WEST;Yellow;Yes;;;;NWC W 20TH AV & BALSAM ST;44D10;COVAV;;;1941-01-01;__FJ8U1O;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:43-07:00;covDBimport;ENYAMW;27820;27820;"{""coordinates"": [-123.16056503353548, 49.2545918425132], ""type"": ""Point""}";Arbutus-Ridge
WH-Q15-023;DSTR;AVK;2780;0.0;2.1;;;Blue;Yes;;;;SEC FRASER ST & E 21ST AV;41C46;COVAV;;;2007-01-31;__FJ8W6O;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:43-07:00;covDBimport;SDE 834766;27821;27821;"{""coordinates"": [-123.08985153032971, 49.251804074127115], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-N24-026;DSTR;TC;TC1;1.8;0.6;E-EAST;E-EAST;Blue;Yes;;;;NEC W 63RD AV & HEATHER ST;83B12;COVAV;;;1949-01-01;__FJ8V7F;Active;;N;IN_SERVICE;No;2009-11-10T02:10:45-07:00;covDBimport;SDE 834766;27823;27823;"{""coordinates"": [-123.12386114652568, 49.21342009741494], ""type"": ""Point""}";Marpole
WH-I17-011;DSTR;TC;C71P;1.5;6.4;S-SOUTH;S-SOUTH;Red;Yes;;;;SWC COLLINGWOOD ST & W 32ND AV;47D16;COVAV;;;2002-01-01;__FJ8WMU;Active;;N;IN_SERVICE;Yes;2009-11-10T02:10:00-07:00;covDBimport;SDE 834766;27831;27831;"{""coordinates"": [-123.1820481403975, 49.24320571961437], ""type"": ""Point""}";Dunbar-Southlands
WH-N12-005;DSTR;TC;TC1;0.0;9.4;;;Blue;Yes;;;NEC 1000;LAMEY'S MILL ROAD;30C32;COVAV;;;1975-01-01;__FJ8VSF;Active;;N;IN_SERVICE;No;2009-11-10T02:10:59-07:00;covDBimport;SDE 834766;27836;27836;"{""coordinates"": [-123.1283537652732, 49.26644820118025], ""type"": ""Point""}";Fairview
WH-I16-015;DSTR;Mueller;CENTURION;119.5;1.2;E-EAST;E-EAST;Red;Yes;;;MidBlk 3541;W 28TH AV;47C21;;;;2000-01-01;__FJ8WHS;Active;;N;IN_SERVICE;Yes;2009-11-10T02:08:58-07:00;covDBimport;SDE 834766;27842;27842;"{""coordinates"": [-123.18328922151105, 49.24718846834838], ""type"": ""Point""}";Dunbar-Southlands
WH-T20-015;DSTR;TC;TC1;2.4;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC E 45TH AV & GLADSTONE S;58D21;COVAV;;;1965-01-01;__FJ8T5N;Active;;N;IN_SERVICE;No;2009-11-10T02:09:14-07:00;covDBimport;SDE 834766;27853;27853;"{""coordinates"": [-123.06190538076858, 49.22950641518562], ""type"": ""Point""}";Victoria-Fraserview
WH-S12-011;DSTR;TC;TC1;2.4;1.0;W-WEST;W-WEST;Blue;Yes;;;;SWC E 4TH AV & WOODLAND DRIVE;33A14;COVAV;;;1962-01-01;__FJ8SZE;Active;;N;IN_SERVICE;No;2009-11-10T02:09:16-07:00;covDBimport;SDE 834766;27855;27855;"{""coordinates"": [-123.07371659286989, 49.26684281512517], ""type"": ""Point""}";Grandview-Woodland
WH-M12-007;DSTR;TC;TC1;1.8;1.2;W-WEST;W-WEST;Blue;Yes;;;;SWC W 8TH AV & FIR ST;30A30;COVAV;;;1976-01-01;__FJ8VRM;Active;;N;IN_SERVICE;No;2009-11-10T02:09:17-07:00;covDBimport;SDE 834766;27856;27856;"{""coordinates"": [-123.14118898940656, 49.26447474889874], ""type"": ""Point""}";Fairview
WH-I15-012;DSTR;TC;TC1;2.7;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC COLLINGWOOD ST & W 22ND AV;45D11;COVAV;;;1960-01-01;__FJ8U5I;Active;;N;IN_SERVICE;No;2009-11-10T02:09:20-07:00;covDBimport;SDE 834766;27858;27858;"{""coordinates"": [-123.18174154149145, 49.25273651869646], ""type"": ""Point""}";Dunbar-Southlands
WH-N07-007;DSTR;Clow;BrigadierM;0.6;2.8;N-North;N-North;Blue;Yes;;;;SEC W GEORGIA & NICOLA ST;04B21;COVAV;;;1998-01-01;__FJ8WF2;Active;;N;IN_SERVICE;Yes;2009-11-10T02:09:00-07:00;covDBimport;integration;27863;27863;"{""coordinates"": [-123.12940105053657, 49.2896375091928], ""type"": ""Point""}";West End
WH-S11-023;DSTR;TC;TC1;0.9;1.0;E-EAST;E-EAST;Blue;Yes;;;;SWC E 3RD AV & COTTON DRIVE;33A08;COVAV;;;1953-01-01;__FJ8TB5;Active;;N;IN_SERVICE;No;2009-11-10T02:09:27-07:00;covDBimport;SDE 834766;27864;27864;"{""coordinates"": [-123.0717171970208, 49.267734157380055], ""type"": ""Point""}";Grandview-Woodland
WH-R20-004;DSTR;TC;TC1;1.8;1.5;N-NORTH;N-NORTH;Green;Yes;;;;NEC PRINCE ALBERT ST & E 47TH AV;73C02;COVAV;;;;__FJ8VKS;Active;;N;IN_SERVICE;No;2009-11-10T02:09:29-07:00;covDBimport;SDE 834766;27865;27865;"{""coordinates"": [-123.08783382496094, 49.22744317098753], ""type"": ""Point""}";Sunset
WH-O09-024;DSTR;AVK;2780;2.7;5.1;E-EAST;E-EAST;Blue;Yes;;;;SEC SMITHE ST & HOMER ST;06C38;COVAV;;;2006-05-16;__FJ8UQD;Active;;N;IN_SERVICE;Yes;2009-11-10T02:09:00-07:00;covDBimport;WAS17;27868;27868;"{""coordinates"": [-123.11844178771746, 49.27827840744862], ""type"": ""Point""}";Downtown
WH-O20-012;DSTR;TC;TC1;2.4;0.6;E-EAST;E-EAST;Blue;Yes;;;;SEC W 45TH AV & CAMBIE ST;60B11;COVAV;;;1948-01-01;__FJ8UEH;Active;;N;IN_SERVICE;No;2009-11-10T02:09:36-07:00;covDBimport;SDE 834766;27871;27871;"{""coordinates"": [-123.11599929304532, 49.22972730651769], ""type"": ""Point""}";Oakridge
WH-M24-002;DSTR;Mueller;CENTURION;1.5;1.5;E-WEST;E-WEST;Blue;Yes;;;;NEC W 65TH AV & ADERA ST;85B10;COVAV;;;;__FJ8WUH;Active;;N;IN_SERVICE;Yes;2009-11-10T02:12:59-07:00;covDBimport;SDE 834766;27877;27877;"{""coordinates"": [-123.14340154509125, 49.212380520267786], ""type"": ""Point""}";Marpole
WH-R15-017;DSTR;TC;TC1;3.7;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC GLEN DRIVE & E 22ND AV;41D05;COVAV;;;;__FJ8UYN;Active;;N;IN_SERVICE;No;2009-11-10T02:13:00-07:00;covDBimport;SDE 834766;27878;27878;"{""coordinates"": [-123.08176004967099, 49.25075537556056], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-I18-001;DSTR;TC;TC1;1.8;1.2;E-EAST;E-EAST;Blue;Yes;;;;NEC W 36TH AV & HIGHBURY ST;65A18;COVAV;;;1960-01-01;__FJ8UV4;Active;;N;IN_SERVICE;No;2009-11-10T02:13:00-07:00;covDBimport;SDE 834766;27886;27886;"{""coordinates"": [-123.18802791250923, 49.23961164455992], ""type"": ""Point""}";Dunbar-Southlands
WH-G11-008;DSTR;Mueller;CENTURION;4.3;8.8;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC TRIMBLE ST & W 3RD AV;25B11;COVAV;;;2000-01-01;__FJ8WQF;Active;;N;IN_SERVICE;Yes;2009-11-10T02:13:12-07:00;covDBimport;SDE 834766;27888;27888;"{""coordinates"": [-123.2059456744588, 49.27002393259458], ""type"": ""Point""}";West Point Grey
WH-U09-004;DSTR;Clow;BrigadierM;2.1;1.5;W-WEST;W-WEST;Green;Yes;;;;SWC E GEORGIA ST & KAMLOOPS ST;17A14;COVAV;;;1954-01-01;__FJ8TM1;Active;;N;IN_SERVICE;Yes;2009-11-10T02:13:19-07:00;covDBimport;ENYAMW;27894;27894;"{""coordinates"": [-123.05481961847137, 49.27820052490164], ""type"": ""Point""}";Hastings-Sunrise
WH-O09-017;DSTR;TC;TC1;2.7;7.0;W-WEST;W-WEST;Blue;Yes;;;;SWC SMITHE ST & BEATTY ST;21A18;COVAV;;;1983-01-01;__FJ8UMT;Active;;N;IN_SERVICE;No;2009-11-10T02:13:00-07:00;covDBimport;WAS17;27895;27895;"{""coordinates"": [-123.11577593889513, 49.27655587779811], ""type"": ""Point""}";Downtown
WH-O18-007;DSTR;TC;TC1;64.6;1.8;E-EAST;E-EAST;Yellow;Yes;;;;NWS MCGUIGAN AV & ASH ST;50B06;COVAV;;;1993-01-01;__FJ8VG0;Active;;N;IN_SERVICE;No;2009-11-10T02:13:23-07:00;covDBimport;WAS17;27897;27897;"{""coordinates"": [-123.11966336646768, 49.23987098659822], ""type"": ""Point""}";South Cambie
WH-S21-019;DSTR;TC;TC1;3.7;0.9;E-EAST;E-EAST;Green;Yes;;;;NEC E 50TH AV & COMMERCIAL ST;74C11;COVAV;;;1955-01-01;__FJ8T4E;Active;;N;IN_SERVICE;No;2009-11-10T02:13:27-07:00;covDBimport;SDE 834766;27902;27902;"{""coordinates"": [-123.0688446062076, 49.22436893706058], ""type"": ""Point""}";Victoria-Fraserview
WH-R08-019;DSTR;TC;TC1;75.3;3.0;N-NORTH;N-NORTH;Blue;Yes;;;WS 800;ROGERS ST;08D02;COVAV;;;;__FJE8TQ;Active;;N;IN_SERVICE;No;2009-11-10T02:13:00-07:00;covDBimport;SDE 834766;27903;27903;"{""coordinates"": [-123.08007011282334, 49.28379388410172], ""type"": ""Point""}";Strathcona
WH-U10-010;DSTR;Mueller;CENTURION;2.4;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC PENTICTON ST & PARKER ST;17B14;COVAV;;;1999-01-01;__FJ8WF8;Active;;N;IN_SERVICE;Yes;2009-11-10T02:13:31-07:00;covDBimport;SDE 834766;27904;27904;"{""coordinates"": [-123.05211279585794, 49.275697491341596], ""type"": ""Point""}";Hastings-Sunrise
WH-L17-020;DSTR;TC;C71P;44.6;2.7;E-EAST;E-EAST;Blue;Yes;;;MidBlk 1900;W 33RD AV;63C;COVAV;;;2004-05-07;__FJGS99;Active;;N;IN_SERVICE;Yes;2009-11-10T02:13:31-07:00;covDBimport;SDE 834766;27905;27905;"{""coordinates"": [-123.15142276460412, 49.24215788836065], ""type"": ""Point""}";Arbutus-Ridge
WH-S14-016;DSTR;Mueller;SupCent250;3.0;2.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC DUMFRIES ST & E 15TH AV;40A17;COVAV;;;1956-01-01;__FJ8SZ3;Active;;N;IN_SERVICE;Yes;2009-11-10T02:13:34-07:00;covDBimport;ENYAMW;27906;27906;"{""coordinates"": [-123.07290692965874, 49.25636744675661], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-O22-002;DSTR;TC;TC1;4.0;0.9;W-WEST;W-WEST;Blue;Yes;;;;NWC W 54TH AV & ASH ST;72B20;COVAV;;;1957-01-01;__FJ8UP5;Active;;N;IN_SERVICE;No;2009-11-10T02:13:36-07:00;covDBimport;SDE 834766;27908;27908;"{""coordinates"": [-123.11843479981296, 49.22185673928827], ""type"": ""Point""}";Oakridge
WH-Q22-019;DSTR;TC;TC1;3.4;1.5;E-EAST;E-EAST;Blue;Yes;;;;NEC E 56TH AV & FRASER ST;73B33;COVAV;;;1961-01-01;__FJ8VH7;Active;;N;IN_SERVICE;No;2009-11-10T02:13:47-07:00;covDBimport;SDE 834766;27917;27917;"{""coordinates"": [-123.09071863038801, 49.21917172618317], ""type"": ""Point""}";Sunset
WH-I13-013;DSTR;TC;TC1;1.2;0.3;W-WEST;W-WEST;Blue;Yes;;;;NWC W 11TH AV & DUNBAR ST;28D28;COVAV;;;1966-01-01;__FJ8U74;Active;;N;IN_SERVICE;No;2009-11-10T02:13:48-07:00;covDBimport;SDE 834766;27918;27918;"{""coordinates"": [-123.18400277305818, 49.2626021168965], ""type"": ""Point""}";Kitsilano
WH-U16-007;DSTR;Mueller;SupCent250;2.1;3.0;N-NORTH;N-NORTH;Blue;Yes;;;;NWC SLOCAN ST & E 25TH AV;39A19;COVAV;;;1963-01-01;__FJ8SMV;Active;;N;IN_SERVICE;Yes;2009-11-10T02:13:53-07:00;covDBimport;ENYAMW;27923;27923;"{""coordinates"": [-123.0497488389827, 49.24804563011144], ""type"": ""Point""}";Renfrew-Collingwood
WH-S14-002;DSTR;Mueller;SupCent250;3.7;2.1;N-NORTH;N-NORTH;Blue;Yes;;;;NWC CLARK DRIVE & E 15TH AV;40A11;COVAV;;;1900-01-01;__FJ8V2I;Active;Unknown date of install;N;IN_SERVICE;Yes;2009-11-10T02:13:55-07:00;covDBimport;RIH83;27925;27925;"{""coordinates"": [-123.07775691418136, 49.256803376942166], ""type"": ""Point""}";Mount Pleasant
WH-N07-006;DSTR;TC;TC1;4.3;1.5;S-South;S-South;Blue;Yes;;;;SEC NICOLA ST & ALBERNI ST;04B22;COVAV;;;1900-01-01;__FJ8W03;Active;unknown date of install;N;IN_SERVICE;No;2009-11-10T02:13:57-07:00;covDBimport;ENYAMW;27927;27927;"{""coordinates"": [-123.13013042968353, 49.289253936790274], ""type"": ""Point""}";West End
WH-I13-028;DSTR;TC;C71P;2.4;1.2;W-WEST;W-WEST;Blue;Yes;;;;NWC W 15TH AV & BLENHEIM ST;45C07;COVAV;;;2000-01-01;__FJ8WJN;Active;;N;IN_SERVICE;Yes;2009-11-10T02:11:20-07:00;covDBimport;SDE 834766;27929;27929;"{""coordinates"": [-123.17820938235576, 49.258893115914], ""type"": ""Point""}";Kitsilano
WH-P13-025;DSTR;Mueller;CENTURION;3.7;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC QUEBEC ST & E 12TH AV;31D19;COVAV;;;1997-01-01;__FJE929;Active;;N;IN_SERVICE;Yes;2009-11-10T02:11:21-07:00;covDBimport;SDE 834766;27930;27930;"{""coordinates"": [-123.1029556391275, 49.26036330638273], ""type"": ""Point""}";Mount Pleasant
WH-M15-001;DSTR;TC;TC1;0.9;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ALEXANDRA ST & ANGUS DRIVE;43B15;COVAV;;;1964-01-01;__FJ8VXB;Active;;N;IN_SERVICE;No;2009-11-10T02:11:29-07:00;covDBimport;SDE 834766;27937;27937;"{""coordinates"": [-123.14362063443441, 49.25351959179262], ""type"": ""Point""}";Shaughnessy
WH-S19-015;DSTR;TC;TC1;2.7;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NWC ARGYLE ST & E 39TH AV;53B16;COVAV;;;1962-01-01;__FJ8T61;Active;;N;IN_SERVICE;No;2009-11-10T02:11:31-07:00;covDBimport;SDE 834766;27939;27939;"{""coordinates"": [-123.07155554859362, 49.23484922081912], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-M18-001;DSTR;TC;TC1;1.5;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NEC MARGUERITE ST & ROXBURGH CRESCE;61A07;COVAV;;;1966-01-01;__FJ8VEX;Active;;N;IN_SERVICE;No;2009-11-10T02:11:32-07:00;covDBimport;SDE 834766;27942;27942;"{""coordinates"": [-123.14406674405137, 49.240016272282304], ""type"": ""Point""}";Shaughnessy
WH-J20-007;DSTR;TC;TC1;3.0;0.3;N-NORTH;N-NORTH;Blue;Yes;;;;NEC MACDONALD ST & W 49TH AV;69C16;COVAV;;;1975-01-01;__FJ8URQ;Active;;N;IN_SERVICE;No;2009-11-10T02:11:37-07:00;covDBimport;SDE 834766;27947;27947;"{""coordinates"": [-123.16733608421589, 49.227431185330744], ""type"": ""Point""}";Kerrisdale
WH-O07-026;DSTR;TC;TC1;81.1;1.5;E-EAST;E-EAST;Blue;Yes;;;;NEC MELVILLE ST & DUNSMUIR ST;04D38;COVAV;;;1984-01-01;__FJ8W1S;Active;;N;IN_SERVICE;No;2009-11-10T02:11:00-07:00;covDBimport;SDE 834766;27948;27948;"{""coordinates"": [-123.12109125575024, 49.285925691152286], ""type"": ""Point""}";Downtown
WH-V17-030;DSTR;TC;TC1;5.8;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC KILLARNEY ST & VANNESS A;39D35;COVAV;;;1968-01-01;__FJ8SLS;Active;;N;IN_SERVICE;No;2009-11-10T02:11:48-07:00;covDBimport;SDE 834766;27955;27955;"{""coordinates"": [-123.04084359786602, 49.241846026724325], ""type"": ""Point""}";Renfrew-Collingwood
